Date,strategy,long_book,short_book,cum_strategy
2022-11-07,-0.006860452131022899,-0.00711199378583936,0.00025154165481646134,0.025365056679084397
2022-11-08,0.0007700206852075272,0.004082319452231496,-0.0033122987670239695,0.026154913046459338
2022-11-09,-0.005869259621689133,-0.011847974537632137,0.005978714915943003,0.02014978352066188
2022-11-10,0.010150905362512574,0.027423299627216655,-0.01727239426470408,0.030557964285549577
2022-11-11,-0.009135391499251317,-0.011331752488533176,0.00219636098928186,0.021186285970657748
2022-11-14,-0.01382172044476959,-0.02176418174759301,0.007942461302823419,0.007168830436935947
2022-11-15,0.0033650449179614484,0.005002027776894208,-0.0016369828589327601,0.010563707544808398
2022-11-16,0.004932750107018045,0.005365301523130941,-0.0004325514161128951,0.015560880551583667
2022-11-17,-0.002452768624575069,-0.009409459001295232,0.006956690376720162,0.013072997036009282
2022-11-18,0.0028957290485213958,0.01189946832859305,-0.009003739280071655,0.016010833478088404
2022-11-21,0.0024877175534926384,0.0026978542729820957,-0.00021013671948945769,0.018541527984493156
2022-11-22,0.003391006462961468,0.010562253813253332,-0.007171247350291864,0.022001271579852322
2022-11-23,0.0062814952584127875,0.010359596324777119,-0.004078101066364331,0.028441172650377045
2022-11-25,0.004017508220566775,0.004624088840819115,-0.0006065806202523401,0.03258125435347048
2022-11-28,-0.004380420708720516,-0.006436551026563397,0.00205613031784288,0.028068006222964792
2022-11-29,0.00019224715086752961,-0.00010487488467291915,0.00029712203554044855,0.028265668367442487
2022-11-30,0.004566965353576188,0.013169243258284535,-0.008602277904708347,0.032972461749435356
2022-12-01,0.003586635819785013,0.00036622839558511736,0.0032204074241998955,0.036684009788404026
2022-12-02,0.004081124760421188,0.0008387165313512176,0.0032424082290699705,0.04092349161235531
2022-12-05,-0.0017785721334500721,-0.004105093581658259,0.002326521448208187,0.039073779507924344
2022-12-06,0.00853638721031875,-0.0019281648997078729,0.01046455211002662,0.0479816821900525
2022-12-07,0.007526343075920006,-0.00019646956983792945,0.007722812645757936,0.055898908374606426
2022-12-08,-0.0071050536116675925,-0.008205523246038673,0.0011004696343710804,0.04842327884496633
2022-12-09,0.004002758916824757,0.0015347948735316987,0.002467964043293058,0.052628274650801776
2022-12-12,0.004432525672524279,0.013351183918079207,-0.008918658245554927,0.057304432440394626
2022-12-13,-0.002909441590583977,-5.732748088495309e-05,-0.0028521141096990235,0.05423273757592595
2022-12-14,0.0009955775906504408,-0.0009637669438897304,0.0019593445345401713,0.055282830702643615
2022-12-15,0.0031305497877116076,-0.004426519865700473,0.007557069653412081,0.05859162261090467
2022-12-16,-0.0028348003953055463,-0.010124241783562494,0.007289441388256946,0.055594976114773376
2022-12-19,0.001109167298328011,0.0018217106976070273,-0.0007125433992790164,0.05676645710666106
2022-12-20,0.0009244251694794969,0.0015629841510463164,-0.0006385589815668196,0.05774381029321396
2022-12-21,0.0002540179501402239,0.008714387346357152,-0.008460369396216926,0.05801253033609055
2022-12-22,-0.00141497409468736,-0.005602924172834912,0.004187950078147552,0.05651652866521717
2022-12-23,0.0021935034055902756,0.007548632221000944,-0.0053551288154106685,0.05883654482035383
2022-12-27,0.00010013604490070687,0.0037038543268583766,-0.00360371828195767,0.058942577832923115
2022-12-28,0.0003365319704683173,-0.003997976759196055,0.004334508729664372,0.05929900583659942
2022-12-29,-0.000579435077245152,0.003843846733854777,-0.00442328181109993,0.058685388628162416
2022-12-30,-0.005842260249995559,-0.010931678581336566,0.0050894183313410085,0.052518305458591596
2023-01-03,0.0008012565655570016,0.002375649629081297,-0.0015743930635242955,0.05336198061620134
2023-01-04,0.001053495945993006,0.002365501160826018,-0.0013120052148330123,0.0544722779366178
2023-01-05,-0.008910791278983003,-0.01110714515010435,0.0021963538711213468,0.04511783519869872
2023-01-06,0.0074952685470708585,0.009554327017132342,-0.002059058470061483,0.05298070438421809
2023-01-09,0.000915244634366403,0.00200840477658826,-0.0010931601422218568,0.053944880485193414
2023-01-10,-0.00348325412449495,0.001884966120728812,-0.005368220245223761,0.050280109003848494
2023-01-11,0.004374806887903101,0.005716317849614852,-0.0013415109617117508,0.05488494695302948
2023-01-12,0.00285350585143044,0.0018734461190423653,0.0009800597323880748,0.057899366107686534
2023-01-13,0.002564070633185491,-8.932631772073192e-05,0.0026533969509062233,0.060615375336916744
2023-01-17,-0.0015502446773303417,-0.0012806542377570948,-0.00026959043957324727,0.058972435804772516
2023-01-18,-0.002324974382081621,-0.009052924264157096,0.006727949882075476,0.05651321194421266
2023-01-19,0.003330205384841101,-0.0009387302963006596,0.004268935681141761,0.06003748294783007
2023-01-20,-0.003675735204616405,0.0013490837751852607,-0.0050248189798016655,0.05614821818624449
2023-01-23,-0.00280189428807973,-0.0033878182151403542,0.0005859239270606245,0.05319314436183875
2023-01-24,-0.0013916091406763786,-8.776400650102034e-05,-0.0013038451341753584,0.0517285304766435
2023-01-25,-0.0025614810611239076,-0.0019876284999937512,-0.0005738525611301564,0.04903799511316431
2023-01-26,-1.2670510599118107e-05,0.002049678938645645,-0.002062349449244763,0.049024703350335264
2023-01-27,-0.00326364765459691,-0.0024428030334133076,-0.0008208446211836024,0.04560663705358903
2023-01-30,0.002541318564554386,0.0014814376067429059,0.0010598809578114801,0.048267235894255966
2023-01-31,0.00024757098445246715,0.004063329079187144,-0.0038157580947346765,0.048526788573346025
2023-02-01,-0.0005731729494672005,-0.00011070143475326168,-0.0004624715147139388,0.04792597358324269
2023-02-02,-0.0009050654731990969,-0.0012076450423448243,0.0003025795691457276,0.04697796103750873
2023-02-03,0.004935512199476674,-0.006166687209369774,0.011102199408846448,0.052158106356621214
2023-02-06,-0.0012281573750250884,0.0013946865923588259,-0.0026228439673839144,0.05086668381599435
